TableName	Actflag	Created	Changed	BochgID	RelEventID	SecID	ISIN	EffectiveDate	OldOutValue	NewOutValue	EventType	OldOutDate	NewOutDate	Notes
BOCHG	D	2008/05/22	2012/01/06	65199		191870	JP11024312B2	2002/11/21	2581900.00000	1800.00000	CORR	2002/11/20	2002/11/20	
BOCHG	D	2009/10/21	2012/01/06	188423		191870	JP11024312B2	2002/11/23	1800.00000	1800000.00000	CORR	2002/11/20	2002/11/20	
BOCHG	D	2011/01/12	2012/01/06	335088		191870	JP11024312B2	2002/11/24	1800000.00000	1349905.00000	CORR	2002/11/20	2002/11/20	
BOCHG	I	2012/01/06	2012/01/06	466777		191870	JP11024312B2	2002/11/21	2581900.00000	1349910.00000	CORR	2002/11/20	2002/11/20	
BOCHG	I	2012/09/20	2012/09/20	618094		191870	JP11024312B2	2012/09/20	1349910.00000		REDEM	2002/11/20	2012/09/20	
BOCHG	I	2008/05/22	2008/05/22	65200		191875	JP11024412C8	2002/12/21	2582600.00000	1800.00000	CORR	2002/12/20	2002/12/20	
BOCHG	I	2009/10/24	2009/10/24	189389		191875	JP11024412C8	2002/12/22	1800.00000	1800000.00000	CORR	2002/12/20	2002/12/20	
BOCHG	U	2011/01/12	2011/01/12	335089		191875	JP11024412C8	2002/12/23	1800000.00000	1349905.00000	CORR	2002/12/20	2002/12/20	
BOCHG	I	2012/12/20	2012/12/20	660468		191875	JP11024412C8	2012/12/20	1349905.00000		REDEM	2002/12/20	2012/12/20	
BOCHG	I	2004/10/30	2004/10/30	756		191880	JP1102451315	2004/06/30	2578300.00000	2578000.00000				
BOCHG	D	2008/05/22	2009/10/24	65201		191880	JP1102451315	2008/05/16	2578000.00000	1785.50000	CORR	2004/06/30	2008/05/16	
BOCHG	D	2009/10/24	2012/01/06	189388		191880	JP1102451315	2008/05/16	2578000.00000	1785500.00000	CORR	2004/06/30	2008/05/16	
BOCHG	D	2010/09/27	2012/01/06	302403		191880	JP1102451315	2010/06/30	1785500.00000	2563800.00000	CORR	2008/05/16	2010/06/30	
BOCHG	I	2012/01/06	2012/01/06	466786		191880	JP1102451315	2004/07/01	2578000.00000	1349867.00000	CORR	2004/06/30	2003/01/30	
BOCHG	I	2012/01/06	2012/01/06	466788		191880	JP1102451315	2008/05/16	1349867.00000	1785500.00000	CORR	2003/01/30	2008/05/16	
BOCHG	I	2012/01/06	2012/01/06	466792		191880	JP1102451315	2010/06/30	1785500.00000	2563800.00000	CORR	2008/05/16	2010/06/30	
BOCHG	I	2012/12/20	2012/12/20	660469		191880	JP1102451315	2012/12/20	2563800.00000		REDEM	2010/06/30	2012/12/20	
BOCHG	D	2008/05/22	2009/11/24	65204		191884	JP1102461322	2003/02/21	2580600.00000	1800.00000	CORR	2003/02/20	2003/02/20	
BOCHG	D	2009/11/24	2012/01/06	197850		191884	JP1102461322	2003/02/21	2580600.00000	1800000.00000	CORR	2003/02/20	2003/02/20	
BOCHG	D	2009/11/24	2012/01/06	197851		191884	JP1102461322	2009/11/24	1800000.00000	2580600.00000	CORR	2003/02/20	2009/11/24	
BOCHG	I	2012/01/06	2012/01/06	466801		191884	JP1102461322	2003/02/21	2580600.00000	1349985.00000	CORR	2003/02/20	2003/02/20	
BOCHG	I	2012/01/06	2012/01/06	466802		191884	JP1102461322	2009/11/24	1349985.00000	2580600.00000	CORR	2003/02/20	2009/11/24	
BOCHG	I	2012/12/20	2012/12/20	660470		191884	JP1102461322	2012/12/20	2580600.00000		REDEM	2009/11/24	2012/12/20	
BOCHG	D	2008/05/22	2012/01/06	65207		191889	JP1102471339	2003/03/21	2550700.00000	1800.00000	CORR	2003/03/20	2003/03/20	
BOCHG	D	2009/10/08	2012/01/06	185146		191889	JP1102471339	2003/03/22	1800.00000	1800000.00000	CORR	2003/03/20	2003/03/20	
BOCHG	D	2010/09/27	2012/01/06	302405		191889	JP1102471339	2010/06/30	1800000.00000	2550700.00000	CORR	2003/03/20	2010/06/30	
BOCHG	I	2012/01/06	2012/01/06	466817		191889	JP1102471339	2003/03/21	2550700.00000	1349877.00000	CORR	2003/03/20	2003/03/20	
BOCHG	I	2012/01/06	2012/01/06	466819		191889	JP1102471339	2010/06/30	1349877.00000	2550700.00000	CORR	2003/03/20	2010/06/30	
BOCHG	I	2013/03/20	2013/03/20	707871	1083448	191889	JP1102471339	2013/03/20	2550700.00000		REDEM	2010/06/30	2013/03/20	
BOCHG	I	2004/10/30	2004/10/30	757		191893	JP1102481346	2004/06/30	2503400.00000	2503000.00000				
BOCHG	D	2008/05/20	2012/01/06	64815		191893	JP1102481346	2008/05/16	2503000.00000	1884.70000	CORR	2004/06/30	2008/05/16	
BOCHG	D	2009/10/08	2012/01/06	185108		191893	JP1102481346	2008/05/17	1884.70000	1884700.00000	CORR	2008/05/16	2008/05/16	
BOCHG	D	2010/09/27	2012/01/06	302410		191893	JP1102481346	2010/06/30	1884700.00000	2488100.00000	CORR	2008/05/16	2010/06/30	
BOCHG	I	2012/01/06	2012/01/06	466821		191893	JP1102481346	2004/07/01	2503000.00000	1424875.00000	CORR	2004/06/30	2003/04/21	
BOCHG	I	2012/01/06	2012/01/06	466824		191893	JP1102481346	2008/05/16	1424875.00000	1884700.00000	CORR	2003/04/21	2008/05/16	
BOCHG	I	2012/01/06	2012/01/06	466825		191893	JP1102481346	2010/06/30	1884700.00000	2488100.00000	CORR	2008/05/16	2010/06/30	
BOCHG	I	2013/03/20	2013/03/20	707872	1083449	191893	JP1102481346	2013/03/20	2488100.00000		REDEM	2010/06/30	2013/03/20	
BOCHG	D	2008/05/20	2009/10/24	64817		191898	JP1102491352	2008/05/16	2502500.00000	1871.00000	CORR	2003/05/26	2008/05/16	
BOCHG	D	2009/10/24	2012/01/06	189384		191898	JP1102491352	2008/05/16	2502500.00000	1871000.00000	CORR	2003/05/26	2008/05/16	
BOCHG	I	2012/01/06	2012/01/06	466882		191898	JP1102491352	2003/05/27	2502500.00000	1519828.00000	CORR	2003/05/26	2003/05/26	
BOCHG	I	2012/01/07	2012/01/07	467049		191898	JP1102491352	2008/05/16	1519828.00000	1871000.00000	CORR	2003/05/26	2008/05/16	
BOCHG	I	2013/03/20	2013/03/20	707873	1083450	191898	JP1102491352	2013/03/20	1871000.00000		REDEM	2008/05/16	2013/03/20	
BOCHG	D	2008/05/21	2012/01/07	64910		191901	JP1102501366	2008/05/16	2495700.00000	1887.30000	CORR	2003/06/20	2008/05/16	
BOCHG	D	2009/10/29	2012/01/07	190914		191901	JP1102501366	2008/05/17	1887.30000	18873.00000	CORR	2008/05/16	2008/05/16	
BOCHG	D	2010/09/27	2012/01/07	302415		191901	JP1102501366	2010/06/30	18873.00000	2483000.00000	CORR	2008/05/16	2010/06/30	
BOCHG	I	2012/01/07	2012/01/07	467068		191901	JP1102501366	2003/06/21	2495700.00000	1519867.00000	CORR	2003/06/20	2003/06/20	
BOCHG	I	2012/01/07	2012/01/07	467070		191901	JP1102501366	2010/06/30	1519867.00000	2483000.00000	CORR	2003/06/20	2010/06/30	
BOCHG	I	2013/06/20	2013/06/20	755429	1153087	191901	JP1102501366	2013/06/20	2483000.00000		REDEM	2010/06/30	2013/06/20	
BOCHG	D	2008/05/21	2012/01/07	64912		191910	JP1102511373	2008/05/16	2610900.00000	1900.00000	CORR	2003/07/22	2008/05/16	
BOCHG	D	2009/10/08	2012/01/07	185107		191910	JP1102511373	2008/05/17	1900.00000	1900000.00000	CORR	2008/05/16	2003/07/22	
BOCHG	D	2009/10/08	2012/01/07	185132		191910	JP1102511373	2009/10/08	1900000.00000	2601900.00000	CORR	2003/07/22	2009/10/08	
BOCHG	I	2012/01/07	2012/01/07	467078		191910	JP1102511373	2003/07/23	2610900.00000	1519971.00000	CORR	2003/07/22	2003/07/22	
BOCHG	I	2012/01/07	2012/01/07	467080		191910	JP1102511373	2009/10/08	1519971.00000	2601900.00000	CORR	2003/07/22	2009/10/08	
BOCHG	I	2013/06/20	2013/06/20	755430	1153088	191910	JP1102511373	2013/06/20	2601900.00000		REDEM	2009/10/08	2013/06/20	
BOCHG	D	2009/10/08	2012/01/07	185141		191914	JP1102521380	2009/10/08	2504500.00000	2504500.00000	CORR	2003/08/20	2009/10/08	
BOCHG	I	2012/01/07	2012/01/07	467087		191914	JP1102521380	2003/08/21	2504500.00000	1519861.00000	CORR	2003/08/20	2003/08/20	
BOCHG	I	2012/01/07	2012/01/07	467088		191914	JP1102521380	2009/10/08	1519861.00000	2504500.00000	CORR	2003/08/20	2009/10/08	
BOCHG	I	2013/06/20	2013/06/20	755431	1153089	191914	JP1102521380	2013/06/20	2504500.00000		REDEM	2009/10/08	2013/06/20	
BOCHG	I	2004/10/30	2004/10/30	758		191918	JP1102531397	2004/06/30	2593200.00000	2593000.00000				
BOCHG	D	2008/05/21	2009/10/08	64925		191918	JP1102531397	2008/05/16	2593000.00000	1900.00000	CORR	2004/06/30	2008/05/16	
BOCHG	D	2010/09/27	2012/01/07	302416		191918	JP1102531397	2010/06/30	2593000.00000	2493200.00000	CORR	2004/06/30	2010/06/30	
BOCHG	I	2012/01/07	2012/01/07	467091		191918	JP1102531397	2004/07/01	2593000.00000	1519953.00000	CORR	2004/06/30	2003/09/22	
BOCHG	I	2012/01/07	2012/01/07	467096		191918	JP1102531397	2010/06/30	1519953.00000	2493200.00000	CORR	2003/09/22	2010/06/30	
BOCHG	I	2013/09/20	2013/09/20	800021	1213865	191918	JP1102531397	2013/09/20	2493200.00000		REDEM	2010/06/30	2013/09/20	
BOCHG	I	2004/10/30	2004/10/30	759		191923	JP11025413A9	2004/06/30	2507100.00000	2507000.00000				
BOCHG	D	2008/05/21	2009/10/21	64926		191923	JP11025413A9	2008/05/16	2507000.00000	1900.00000	CORR	2004/06/30	2008/05/16	
BOCHG	I	2009/10/21	2009/10/21	188414		191923	JP11025413A9	2004/07/01	2507000.00000	1900000.00000	CLEAN	2004/06/30	2003/10/20	
BOCHG	I	2010/09/27	2010/09/27	302417		191923	JP11025413A9	2010/06/30	1900000.00000	2507100.00000	CORR	2003/10/20	2010/06/30	
BOCHG	I	2013/09/20	2013/09/20	800022	1213866	191923	JP11025413A9	2013/09/20	2507100.00000		REDEM	2010/06/30	2013/09/20	
BOCHG	D	2008/05/21	2012/01/07	64929		191930	JP11025513B4	2008/05/16	2516000.00000	1900.00000	CORR	2003/11/20	2008/05/16	
BOCHG	D	2009/10/02	2012/01/07	183664		191930	JP11025513B4	2009/10/02	1900.00000	2516000.00000	CORR	2008/05/16	2009/10/02	
BOCHG	I	2012/01/07	2012/01/07	467102		191930	JP11025513B4	2003/11/21	2516000.00000	1519953.00000	CORR	2003/11/20	2003/11/20	
BOCHG	I	2012/01/07	2012/01/07	467105		191930	JP11025513B4	2009/10/02	1519953.00000	2516000.00000	CORR	2003/11/20	2009/10/02	
BOCHG	I	2013/09/20	2013/09/20	800023	1213867	191930	JP11025513B4	2013/09/20	2516000.00000		REDEM	2009/10/02	2013/09/20	
BOCHG	D	2008/05/21	2012/01/07	64930		191934	JP11025613C0	2008/05/16	5129600.00000	1900.00000	CORR	2003/12/22	2008/05/16	
BOCHG	D	2009/10/02	2009/10/05	183650		191934	JP11025613C0	2009/10/02	1900.00000	5129600.00000	CORR	2008/05/16	2009/10/02	
BOCHG	D	2009/10/05	2012/01/07	184336		191934	JP11025613C0	2009/10/02	1900.00000	1900000.00000	CORR	2008/05/16	2008/05/16	
BOCHG	D	2010/09/27	2012/01/07	302420		191934	JP11025613C0	2010/06/30	1900000.00000	5029600.00000	CORR	2008/05/16	2010/06/30	
BOCHG	I	2012/01/07	2012/01/07	467106		191934	JP11025613C0	2003/12/23	5129600.00000	1519881.00000	CORR	2003/12/22	2003/12/22	
BOCHG	I	2012/01/07	2012/01/07	467107		191934	JP11025613C0	2004/01/26	1519881.00000	3039750.00000	CORR	2003/12/22	2004/01/26	
BOCHG	I	2012/01/07	2012/01/07	467110		191934	JP11025613C0	2010/06/30	3039750.00000	5029600.00000	CORR	2004/01/26	2010/06/30	
BOCHG	I	2013/12/20	2013/12/20	846586	1268860	191934	JP11025613C0	2013/12/20	5029600.00000		REDEM	2010/06/30	2013/12/20	
BOCHG	I	2004/10/30	2004/10/30	761		191936	JP1102571427	2004/06/30	2513400.00000	2513000.00000				
BOCHG	D	2008/05/21	2009/10/24	64932		191936	JP1102571427	2008/05/16	2513000.00000	1900.00000	CORR	2004/06/30	2008/05/16	
BOCHG	D	2009/10/24	2012/01/07	189393		191936	JP1102571427	2008/05/16	2513000.00000	1885000.00000	CORR	2004/06/30	2008/05/16	
BOCHG	D	2010/09/27	2012/01/07	302422		191936	JP1102571427	2010/06/30	1885000.00000	2498400.00000	CORR	2008/05/16	2010/06/30	
BOCHG	I	2012/01/07	2012/01/07	467114		191936	JP1102571427	2004/07/01	2513000.00000	1519888.00000	CORR	2004/06/30	2004/02/20	
BOCHG	I	2012/01/07	2012/01/07	467116		191936	JP1102571427	2010/06/30	1519888.00000	2498400.00000	CORR	2004/02/20	2010/06/30	
BOCHG	I	2013/12/20	2013/12/20	846587	1268861	191936	JP1102571427	2013/12/20	2498400.00000		REDEM	2010/06/30	2013/12/20	
BOCHG	D	2008/05/21	2009/10/08	64936		191940	JP1102581434	2008/05/16	2628799.00000	1900.00000	CORR	2004/03/22	2008/05/16	
BOCHG	D	2009/10/08	2012/01/07	185143		191940	JP1102581434	2009/10/08	2628799.00000	2628799.00000	CORR	2004/03/22	2009/10/08	
BOCHG	D	2010/09/27	2012/01/07	302424		191940	JP1102581434	2010/06/30	2628799.00000	2553900.00000	CORR	2009/10/08	2010/06/30	
BOCHG	I	2012/01/07	2012/01/07	467128		191940	JP1102581434	2004/03/23	2628799.00000	1519964.00000	CORR	2004/03/22	2004/03/22	
BOCHG	I	2012/01/07	2012/01/07	467129		191940	JP1102581434	2010/06/30	1519964.00000	2553900.00000	CORR	2004/03/22	2010/06/30	
BOCHG	I	2014/03/20	2014/03/20	891202	1327109	191940	JP1102581434	2014/03/20	2553900.00000		REDEM	2010/06/30	2014/03/20	
BOCHG	D	2008/05/21	2009/10/08	64939		191943	JP1102591441	2008/05/16	5283100.00000	1900.00000	CORR	2004/04/20	2008/05/16	
BOCHG	D	2009/10/08	2012/01/07	185140		191943	JP1102591441	2009/10/08	5283100.00000	5283100.00000	CORR	2004/04/20	2009/10/08	
BOCHG	I	2012/01/07	2012/01/07	467134		191943	JP1102591441	2004/04/21	5283100.00000	1519829.00000	CORR	2004/04/20	2004/04/20	
BOCHG	I	2012/01/07	2012/01/07	467135		191943	JP1102591441	2004/05/25	1519829.00000	3134716.00000	CORR	2004/04/20	2004/05/25	
BOCHG	D	2012/01/07	2012/01/07	467137		191943	JP1102591441	2009/10/08	3134716.00000	5283100.00000	CORR	2004/05/25	2009/10/08	
BOCHG	I	2012/01/07	2012/01/07	467139		191943	JP1102591441	2009/10/08	3134716.00000	5283100.00000	CORR	2004/05/25	2009/10/08	
BOCHG	I	2014/03/20	2014/03/20	891203	1327110	191943	JP1102591441	2014/03/20	5283100.00000		REDEM	2009/10/08	2014/03/20	
BOCHG	D	2008/05/21	2012/01/07	64942		191946	JP1102601463	2008/05/16	3058100.00000	1900.00000	CORR	2004/06/21	2008/05/16	
BOCHG	D	2009/10/08	2012/01/07	185106		191946	JP1102601463	2008/05/17	1900.00000	1900000.00000	CORR	2008/05/16	2004/06/21	
BOCHG	D	2009/10/08	2012/01/07	185131		191946	JP1102601463	2009/10/08	1900000.00000	3058100.00000	CORR	2004/06/21	2009/10/08	
BOCHG	D	2010/09/27	2012/01/07	302425		191946	JP1102601463	2010/06/30	3058100.00000	2836100.00000	CORR	2009/10/08	2010/06/30	
BOCHG	I	2012/01/07	2012/01/07	467142		191946	JP1102601463	2004/06/22	3058100.00000	1614895.00000	CORR	2004/06/21	2004/06/21	
BOCHG	I	2012/01/07	2012/01/07	467143		191946	JP1102601463	2009/10/08	1614895.00000	3058100.00000	CORR	2004/06/21	2009/10/08	
BOCHG	I	2012/01/07	2012/01/07	467144		191946	JP1102601463	2010/06/30	3058100.00000	2836100.00000	CORR	2009/10/08	2010/06/30	
BOCHG	I	2014/06/20	2014/06/20	942229	1383571	191946	JP1102601463	2014/06/20	2836100.00000		REDEM	2010/06/30	2014/06/20	
BOCHG	D	2009/11/24	2012/01/07	197844		191960	JP1102611470	2004/07/27	1900.00000	1900000.00000	CORR	2004/07/26	2004/07/26	
BOCHG	D	2010/09/27	2012/01/07	302427		191960	JP1102611470	2010/06/30	1900000.00000	2810900.00000	CORR	2004/07/26	2010/06/30	
BOCHG	I	2012/01/07	2012/01/07	467146		191960	JP1102611470	2004/07/27	1900.00000	1614905.00000	CORR	2004/07/26	2004/07/26	
BOCHG	I	2012/01/07	2012/01/07	467147		191960	JP1102611470	2010/06/30	1614905.00000	2810900.00000	CORR	2004/07/26	2010/06/30	
BOCHG	I	2014/06/20	2014/06/20	942230	1383572	191960	JP1102611470	2014/06/20	2810900.00000		REDEM	2010/06/30	2014/06/20	
BOCHG	D	2009/10/24	2012/01/07	189382		714627	JP1102621487	2004/08/21	1900.00000	1900000.00000	CORR	2004/08/20	2004/08/20	
BOCHG	D	2010/09/27	2012/01/07	302428		714627	JP1102621487	2010/06/30	1900000.00000	2811100.00000	CORR	2004/08/20	2010/06/30	
BOCHG	I	2012/01/07	2012/01/07	467149		714627	JP1102621487	2004/08/21	1900.00000	1614842.00000	CORR	2004/08/20	2004/08/20	
BOCHG	I	2012/01/07	2012/01/07	467150		714627	JP1102621487	2010/06/30	1614842.00000	2811100.00000	CORR	2004/08/20	2010/06/30	
BOCHG	I	2014/06/20	2014/06/20	942400	1383752	714627	JP1102621487	2014/06/20	2811100.00000		REDEM	2010/06/30	2014/06/20	
BOCHG	D	2009/10/08	2012/01/07	185137		714633	JP1102631494	2004/09/22	1900.00000	1900000.00000	CORR	2004/09/21	2004/09/21	
BOCHG	D	2009/10/08	2012/01/07	185138		714633	JP1102631494	2009/10/08	1900000.00000	3063100.00000	CORR	2004/09/21	2009/10/08	
BOCHG	D	2010/09/27	2012/01/07	302429		714633	JP1102631494	2010/06/30	3063100.00000	2826000.00000	CORR	2009/10/08	2010/06/30	
BOCHG	I	2012/01/07	2012/01/07	467161		714633	JP1102631494	2004/09/22	1900.00000	1614902.00000	CORR	2004/09/21	2004/09/21	
BOCHG	I	2012/01/07	2012/01/07	467162		714633	JP1102631494	2009/10/08	1614902.00000	3063100.00000	CORR	2004/09/21	2009/10/08	
BOCHG	D	2012/01/07	2012/01/07	467164		714633	JP1102631494	2010/06/30	3063100.00000	2826000.00000	CORR	2009/10/08	2010/06/30	
BOCHG	I	2012/01/07	2012/01/07	467165		714633	JP1102631494	2010/06/30	3063100.00000	2826000.00000	CORR	2009/10/08	2010/06/30	
BOCHG	I	2014/09/20	2014/09/20	996479	1448402	714633	JP1102631494	2014/09/20	2826000.00000		REDEM	2010/06/30	2014/09/20	
BOCHG	D	2009/10/24	2012/01/12	189392		714634	JP11026414A6	2004/10/21	1900.00000	1900000.00000	CORR	2004/10/20	2004/10/20	
BOCHG	D	2010/09/27	2012/01/12	302430		714634	JP11026414A6	2010/06/30	1900000.00000	5631400.00000	CORR	2004/10/20	2010/06/30	
BOCHG	I	2012/01/12	2012/01/12	468613		714634	JP11026414A6	2004/10/21	1900.00000	1614895.00000	CORR	2004/10/20	2004/10/20	
BOCHG	D	2012/01/12	2012/01/12	468615		714634	JP11026414A6	2010/06/30	1614895.00000	5631400.00000	CORR	2004/10/20	2010/06/30	
BOCHG	I	2012/01/12	2012/01/12	468620		714634	JP11026414A6	2004/11/22	1614895.00000	3229768.00000	CORR	2004/10/20	2004/11/22	
BOCHG	I	2012/01/12	2012/01/12	468621		714634	JP11026414A6	2010/06/30	3229768.00000	5631400.00000	CORR	2004/11/22	2010/06/30	
BOCHG	I	2014/09/20	2014/09/20	996480	1448403	714634	JP11026414A6	2014/09/20	5631400.00000		REDEM	2010/06/30	2014/09/20	
BOCHG	D	2009/10/02	2012/01/12	183856		719828	JP11026514C9	2004/12/21	1900.00000	1900000.00000	CORR	2004/12/20	2004/12/20	
BOCHG	D	2010/09/27	2012/01/12	302431		719828	JP11026514C9	2010/06/30	1900000.00000	3278300.00000	CORR	2004/12/20	2010/06/30	
BOCHG	I	2012/01/12	2012/01/12	468626		719828	JP11026514C9	2004/12/21	1900.00000	1614858.00000	CORR	2004/12/20	2004/12/20	
BOCHG	I	2012/01/12	2012/01/12	468632		719828	JP11026514C9	2010/06/30	1614858.00000	3278300.00000	CORR	2004/12/20	2010/06/30	
BOCHG	I	2014/12/20	2014/12/22	1049781	1506939	719828	JP11026514C9	2014/12/20	3278300.00000		REDEM	2010/06/30	2014/12/20	
BOCHG	D	2009/10/24	2012/01/12	189376		714635	JP1102661517	2005/01/26	1900.00000	1900000.00000	CORR	2005/01/25	2005/01/25	
BOCHG	D	2009/10/24	2012/01/12	189378		714635	JP1102661517	2009/10/24	1900000.00000	3275700.00000	CORR	2005/01/25	2009/10/24	
BOCHG	D	2010/09/27	2012/01/12	302432		714635	JP1102661517	2010/06/30	3275700.00000	3290800.00000	CORR	2009/10/24	2010/06/30	
BOCHG	I	2012/01/12	2012/01/12	468635		714635	JP1102661517	2005/01/26	1900.00000	1614881.00000	CORR	2005/01/25	2005/01/25	
BOCHG	I	2012/01/12	2012/01/12	468640		714635	JP1102661517	2009/10/24	1614881.00000	3275700.00000	CORR	2005/01/25	2009/10/24	
BOCHG	I	2012/01/12	2012/01/12	468641		714635	JP1102661517	2010/06/30	3275700.00000	3290800.00000	CORR	2009/10/24	2010/06/30	
BOCHG	I	2014/12/20	2014/12/22	1049780	1506938	714635	JP1102661517	2014/12/20	3290800.00000		REDEM	2010/06/30	2014/12/20	
BOCHG	D	2008/05/21	2009/10/02	64976		665498	JP1102671524	2005/02/22	1900000.00000	1900.00000	CORR	2005/02/21	2005/02/21	
BOCHG	D	2010/09/27	2012/01/12	302433		665498	JP1102671524	2010/06/30	1900000.00000	3262100.00000	CORR	2005/02/21	2010/06/30	
BOCHG	I	2012/01/12	2012/01/12	468647		665498	JP1102671524	2005/02/22	1900000.00000	1614904.00000	CORR	2005/02/21	2005/02/21	
BOCHG	I	2012/01/12	2012/01/12	468649		665498	JP1102671524	2010/06/30	1614904.00000	3262100.00000	CORR	2005/02/21	2010/06/30	
BOCHG	I	2014/12/20	2014/12/22	1049777	1506935	665498	JP1102671524	2014/12/20	3262100.00000		REDEM	2010/06/30	2014/12/20	
BOCHG	D	2009/10/24	2012/01/12	189396		714639	JP1102681531	2005/03/23	1900.00000	1900000.00000	CORR	2005/03/22	2005/03/22	
BOCHG	D	2010/09/27	2012/01/12	302434		714639	JP1102681531	2010/06/30	1900000.00000	3260900.00000	CORR	2005/03/22	2010/06/30	
BOCHG	I	2012/01/12	2012/01/12	468653		714639	JP1102681531	2005/03/23	1900.00000	1614864.00000	CORR	2005/03/22	2005/03/22	
BOCHG	I	2012/01/12	2012/01/12	468654		714639	JP1102681531	2010/06/30	1614864.00000	3260900.00000	CORR	2005/03/22	2010/06/30	
BOCHG	I	2015/03/20	2015/03/20	1107733	1570635	714639	JP1102681531	2015/03/20	3260900.00000		REDEM	2010/06/30	2015/03/20	
BOCHG	D	2009/10/24	2012/01/12	189375		714643	JP1102691548	2005/04/21	1900.00000	1900000.00000	CORR	2005/04/20	2005/04/20	
BOCHG	D	2010/09/27	2012/01/12	302435		714643	JP1102691548	2010/06/30	1900000.00000	4718300.00000	CORR	2005/04/20	2010/06/30	
BOCHG	I	2012/01/12	2012/01/12	468658		714643	JP1102691548	2005/04/21	1900.00000	1709903.00000	CORR	2005/04/20	2005/04/20	
BOCHG	I	2012/01/12	2012/01/12	468659		714643	JP1102691548	2005/05/25	1709903.00000	3419838.00000	CORR	2005/04/20	2005/05/25	
BOCHG	I	2012/01/12	2012/01/12	468660		714643	JP1102691548	2010/06/30	3419838.00000	4718300.00000	CORR	2005/05/25	2010/06/30	
BOCHG	I	2014/04/16	2014/04/16	906753		714643	JP1102691548	2014/03/31	4718300.00000	4718295.00000	CORR	2010/06/30	2014/03/31	
BOCHG	I	2015/03/20	2015/03/20	1107734	1570636	714643	JP1102691548	2015/03/20	4718295.00000		REDEM	2014/03/31	2015/03/20	
BOCHG	D	2009/10/24	2012/01/12	189381		714648	JP1102701560	2008/05/17	1899.96100	1899961.00000	CORR	2008/05/16	2008/05/16	
BOCHG	D	2010/09/27	2012/01/12	302436		714648	JP1102701560	2010/06/30	1899961.00000	4902200.00000	CORR	2008/05/16	2010/06/30	
BOCHG	I	2012/01/12	2012/01/12	468666		714648	JP1102701560	2005/06/21	1899.96100	1709878.00000	CORR	2008/05/16	2005/06/20	
BOCHG	D	2012/01/12	2012/01/12	468671		714648	JP1102701560	2008/05/16	1709878.00000	1899961.00000	CORR	2005/06/20	2008/05/16	
BOCHG	D	2012/01/12	2012/01/12	468673		714648	JP1102701560	2010/06/30	1899961.00000	4902200.00000	CORR	2008/05/16	2010/06/30	
BOCHG	I	2012/01/12	2012/01/12	468677		714648	JP1102701560	2005/08/22	1709878.00000	3419829.00000	CORR	2005/06/20	2005/08/22	
BOCHG	I	2012/01/12	2012/01/12	468679		714648	JP1102701560	2008/05/16	3419829.00000	1899961.00000	CORR	2005/08/22	2008/05/16	
BOCHG	I	2012/01/12	2012/01/12	468680		714648	JP1102701560	2010/06/30	1899961.00000	4902200.00000	CORR	2008/05/16	2010/06/30	
BOCHG	I	2014/04/16	2014/04/16	906754		714648	JP1102701560	2014/03/31	4902200.00000	4902144.00000	CORR	2010/06/30	2014/03/31	
BOCHG	D	2009/10/24	2012/01/12	189373		714662	JP1102711577	2005/07/21	1900.00000	1900000.00000	CORR	2005/07/20	2005/07/20	
BOCHG	D	2010/09/27	2012/01/12	302437		714662	JP1102711577	2010/06/30	1900000.00000	2512900.00000	CORR	2005/07/20	2010/06/30	
BOCHG	I	2012/01/12	2012/01/12	468682		714662	JP1102711577	2005/07/21	1900.00000	1709897.00000	CORR	2005/07/20	2005/07/20	
BOCHG	I	2012/01/12	2012/01/12	468685		714662	JP1102711577	2010/06/30	1709897.00000	2512900.00000	CORR	2005/07/20	2010/06/30	
BOCHG	D	2010/09/27	2012/01/12	302440		793329	JP1102721592	2010/06/30	1900000.00000	2556100.00000	CORR	2005/09/20	2010/06/30	
BOCHG	I	2012/01/12	2012/01/12	468693		793329	JP1102721592	2005/09/21	1900000.00000	1709908.00000	CORR	2005/09/20	2005/09/20	
BOCHG	I	2012/01/12	2012/01/12	468696		793329	JP1102721592	2010/06/30	1709908.00000	2556100.00000	CORR	2005/09/20	2010/06/30	
BOCHG	D	2009/10/24	2012/01/12	189379		714663	JP11027315A4	2005/10/21	1900.00000	1900000.00000	CORR	2005/10/20	2005/10/20	
BOCHG	D	2010/09/27	2012/01/12	302442		714663	JP11027315A4	2010/06/30	1900000.00000	4644500.00000	CORR	2005/10/20	2010/06/30	
BOCHG	D	2012/01/12	2012/01/12	468698		714663	JP11027315A4	2005/10/21	1900.00000	1709939.00000	CORR	2005/10/20	2005/10/20	
BOCHG	D	2012/01/12	2012/01/12	468701		714663	JP11027315A4	2005/11/21	1709939.00000	3419863.00000	CORR	2005/10/20	2005/11/21	
BOCHG	D	2012/01/12	2012/01/12	468702		714663	JP11027315A4	2010/06/30	3419863.00000	4644500.00000	CORR	2005/11/21	2010/06/30	
BOCHG	I	2012/01/12	2012/01/12	468704		714663	JP11027315A4	2005/10/21	1900.00000	1709939.00000	CORR	2005/10/20	2005/10/20	
BOCHG	I	2012/01/12	2012/01/12	468705		714663	JP11027315A4	2005/11/21	1709939.00000	3419863.00000	CORR	2005/10/20	2005/11/21	
